All calculations,WEC,WEC,WEC
12.9339176096,0.0000546730,-0.0000268705,-0.0000278025
12.9340000000,0.0000504031,-0.0000068774,-0.0000435257
12.9340505000,0.0000504031,-0.0000068774,-0.0000435257
12.9341176096,0.0000504031,-0.0000068774,-0.0000435257
12.9342176096,0.0000504031,-0.0000068774,-0.0000435257
12.9343176096,0.0000504031,-0.0000068774,-0.0000435257
12.9344176096,0.0000504031,-0.0000068774,-0.0000435257
12.9345176096,0.0000504031,-0.0000068774,-0.0000435257
12.9346176096,0.0000504031,-0.0000068774,-0.0000435257
12.9347176096,0.0000504031,-0.0000068774,-0.0000435257
12.9348176096,0.0000504031,-0.0000068774,-0.0000435257
12.9349176096,0.0000504031,-0.0000068774,-0.0000435257
12.9350000000,0.0000386580,0.0000141276,-0.0000527857
12.9350505000,0.0000386580,0.0000141276,-0.0000527857
12.9351176096,0.0000386580,0.0000141276,-0.0000527857
12.9352176096,0.0000386580,0.0000141276,-0.0000527857
12.9353176096,0.0000386580,0.0000141276,-0.0000527857
12.9354176096,0.0000386580,0.0000141276,-0.0000527857
12.9355176096,0.0000386580,0.0000141276,-0.0000527857
12.9356176096,0.0000386580,0.0000141276,-0.0000527857
12.9357176096,0.0000386580,0.0000141276,-0.0000527857
12.9358176096,0.0000386580,0.0000141276,-0.0000527857
12.9359176096,0.0000386580,0.0000141276,-0.0000527857
12.9360000000,0.0000211832,0.0000330281,-0.0000542113
12.9360505000,0.0000211832,0.0000330281,-0.0000542113
12.9361176096,0.0000211832,0.0000330281,-0.0000542113
12.9362176096,0.0000211832,0.0000330281,-0.0000542113
12.9363176096,0.0000211832,0.0000330281,-0.0000542113
12.9364176096,0.0000211832,0.0000330281,-0.0000542113
12.9365176096,0.0000211832,0.0000330281,-0.0000542113
12.9366176096,0.0000211832,0.0000330281,-0.0000542113
12.9367176096,0.0000211832,0.0000330281,-0.0000542113
12.9368176096,0.0000211832,0.0000330281,-0.0000542113
12.9369176096,0.0000211832,0.0000330281,-0.0000542113
12.9370000000,0.0000005732,0.0000470210,-0.0000475943
12.9370505000,0.0000005732,0.0000470210,-0.0000475943
12.9371176096,0.0000005732,0.0000470210,-0.0000475943
12.9372176096,0.0000005732,0.0000470210,-0.0000475943
12.9373176096,0.0000005732,0.0000470210,-0.0000475943
12.9374176096,0.0000005732,0.0000470210,-0.0000475943
12.9375176096,0.0000005732,0.0000470210,-0.0000475943
12.9376176096,0.0000005732,0.0000470210,-0.0000475943
12.9377176096,0.0000005732,0.0000470210,-0.0000475943
12.9378176096,0.0000005732,0.0000470210,-0.0000475943
12.9379176096,0.0000005732,0.0000470210,-0.0000475943
12.9380000000,-0.0000201130,0.0000540326,-0.0000339196
12.9380505000,-0.0000201130,0.0000540326,-0.0000339196
12.9381176096,-0.0000201130,0.0000540326,-0.0000339196
12.9382176096,-0.0000201130,0.0000540326,-0.0000339196
12.9383176096,-0.0000201130,0.0000540326,-0.0000339196
12.9384176096,-0.0000201130,0.0000540326,-0.0000339196
12.9385176096,-0.0000201130,0.0000540326,-0.0000339196
12.9386176096,-0.0000201130,0.0000540326,-0.0000339196
12.9387176096,-0.0000201130,0.0000540326,-0.0000339196
12.9388176096,-0.0000201130,0.0000540326,-0.0000339196
12.9389176096,-0.0000201130,0.0000540326,-0.0000339196
12.9390000000,-0.0000378066,0.0000530254,-0.0000152188
12.9390505000,-0.0000378066,0.0000530254,-0.0000152188
12.9391176096,-0.0000378066,0.0000530254,-0.0000152188
12.9392176096,-0.0000378066,0.0000530254,-0.0000152188
12.9393176096,-0.0000378066,0.0000530254,-0.0000152188
12.9394176096,-0.0000378066,0.0000530254,-0.0000152188
12.9395176096,-0.0000378066,0.0000530254,-0.0000152188
12.9396176096,-0.0000378066,0.0000530254,-0.0000152188
12.9397176096,-0.0000378066,0.0000530254,-0.0000152188
12.9398176096,-0.0000378066,0.0000530254,-0.0000152188
12.9399176096,-0.0000378066,0.0000530254,-0.0000152188
12.9400000000,-0.0000498841,0.0000441524,0.0000057318
12.9400505000,-0.0000498841,0.0000441524,0.0000057318
12.9401176096,-0.0000498841,0.0000441524,0.0000057318
12.9402176096,-0.0000498841,0.0000441524,0.0000057318
12.9403176096,-0.0000498841,0.0000441524,0.0000057318
12.9404176096,-0.0000498841,0.0000441524,0.0000057318
12.9405176096,-0.0000498841,0.0000441524,0.0000057318
12.9406176096,-0.0000498841,0.0000441524,0.0000057318
12.9407176096,-0.0000498841,0.0000441524,0.0000057318
12.9408176096,-0.0000498841,0.0000441524,0.0000057318
12.9409176096,-0.0000498841,0.0000441524,0.0000057318
12.9410000000,-0.0000545560,0.0000287330,0.0000258230
12.9410505000,-0.0000545560,0.0000287330,0.0000258230
12.9411176096,-0.0000545560,0.0000287330,0.0000258230
12.9412176096,-0.0000545560,0.0000287330,0.0000258230
12.9413176096,-0.0000545560,0.0000287330,0.0000258230
12.9414176096,-0.0000545560,0.0000287330,0.0000258230
12.9415176096,-0.0000545560,0.0000287330,0.0000258230
12.9416176096,-0.0000545560,0.0000287330,0.0000258230
12.9417176096,-0.0000545560,0.0000287330,0.0000258230
12.9418176096,-0.0000545560,0.0000287330,0.0000258230
12.9419176096,-0.0000545560,0.0000287330,0.0000258230
12.9420000000,-0.0000511323,0.0000090575,0.0000420748
12.9420505000,-0.0000511323,0.0000090575,0.0000420748
12.9421176096,-0.0000511323,0.0000090575,0.0000420748
12.9422176096,-0.0000511323,0.0000090575,0.0000420748
12.9423176096,-0.0000511323,0.0000090575,0.0000420748
12.9424176096,-0.0000511323,0.0000090575,0.0000420748
12.9425176096,-0.0000511323,0.0000090575,0.0000420748
12.9426176096,-0.0000511323,0.0000090575,0.0000420748
12.9427176096,-0.0000511323,0.0000090575,0.0000420748
12.9428176096,-0.0000511323,0.0000090575,0.0000420748
12.9429176096,-0.0000511323,0.0000090575,0.0000420748
12.9430000000,-0.0000401242,-0.0000119533,0.0000520775
12.9430505000,-0.0000401242,-0.0000119533,0.0000520775
12.9431176096,-0.0000401242,-0.0000119533,0.0000520775
12.9432176096,-0.0000401242,-0.0000119533,0.0000520775
12.9433176096,-0.0000401242,-0.0000119533,0.0000520775
12.9434176096,-0.0000401242,-0.0000119533,0.0000520775
12.9435176096,-0.0000401242,-0.0000119533,0.0000520775
12.9436176096,-0.0000401242,-0.0000119533,0.0000520775
12.9437176096,-0.0000401242,-0.0000119533,0.0000520775
12.9438176096,-0.0000401242,-0.0000119533,0.0000520775
12.9439176096,-0.0000401242,-0.0000119533,0.0000520775
12.9440000000,-0.0000231681,-0.0000311817,0.0000543498
12.9440505000,-0.0000231681,-0.0000311817,0.0000543498
12.9441176096,-0.0000231681,-0.0000311817,0.0000543498
12.9442176096,-0.0000231681,-0.0000311817,0.0000543498
12.9443176096,-0.0000231681,-0.0000311817,0.0000543498
12.9444176096,-0.0000231681,-0.0000311817,0.0000543498
12.9445176096,-0.0000231681,-0.0000311817,0.0000543498
12.9446176096,-0.0000231681,-0.0000311817,0.0000543498
12.9447176096,-0.0000231681,-0.0000311817,0.0000543498
12.9448176096,-0.0000231681,-0.0000311817,0.0000543498
12.9449176096,-0.0000231681,-0.0000311817,0.0000543498
12.9450000000,-0.0000027820,-0.0000457757,0.0000485577
12.9450505000,-0.0000027820,-0.0000457757,0.0000485577
12.9451176096,-0.0000027820,-0.0000457757,0.0000485577
12.9452176096,-0.0000027820,-0.0000457757,0.0000485577
12.9453176096,-0.0000027820,-0.0000457757,0.0000485577
12.9454176096,-0.0000027820,-0.0000457757,0.0000485577
12.9455176096,-0.0000027820,-0.0000457757,0.0000485577
12.9456176096,-0.0000027820,-0.0000457757,0.0000485577
12.9457176096,-0.0000027820,-0.0000457757,0.0000485577
12.9458176096,-0.0000027820,-0.0000457757,0.0000485577
12.9459176096,-0.0000027820,-0.0000457757,0.0000485577
12.9460000000,0.0000180080,-0.0000535720,0.0000355641
12.9460505000,0.0000180080,-0.0000535720,0.0000355641
12.9461176096,0.0000180080,-0.0000535720,0.0000355641
12.9462176096,0.0000180080,-0.0000535720,0.0000355641
12.9463176096,0.0000180080,-0.0000535720,0.0000355641
12.9464176096,0.0000180080,-0.0000535720,0.0000355641
12.9465176096,0.0000180080,-0.0000535720,0.0000355641
12.9466176096,0.0000180080,-0.0000535720,0.0000355641
12.9467176096,0.0000180080,-0.0000535720,0.0000355641
12.9468176096,0.0000180080,-0.0000535720,0.0000355641
12.9469176096,0.0000180080,-0.0000535720,0.0000355641
12.9470000000,0.0000361172,-0.0000534168,0.0000172996
12.9470505000,0.0000361172,-0.0000534168,0.0000172996
12.9471176096,0.0000361172,-0.0000534168,0.0000172996
12.9472176096,0.0000361172,-0.0000534168,0.0000172996
12.9473176096,0.0000361172,-0.0000534168,0.0000172996
12.9474176096,0.0000361172,-0.0000534168,0.0000172996
12.9475176096,0.0000361172,-0.0000534168,0.0000172996
12.9476176096,0.0000361172,-0.0000534168,0.0000172996
12.9477176096,0.0000361172,-0.0000534168,0.0000172996
12.9478176096,0.0000361172,-0.0000534168,0.0000172996
12.9479176096,0.0000361172,-0.0000534168,0.0000172996
12.9480000000,0.0000488599,-0.0000453363,-0.0000035235
12.9480505000,0.0000488599,-0.0000453363,-0.0000035235
12.9481176096,0.0000488599,-0.0000453363,-0.0000035235
12.9482176096,0.0000488599,-0.0000453363,-0.0000035235
12.9483176096,0.0000488599,-0.0000453363,-0.0000035235
12.9484176096,0.0000488599,-0.0000453363,-0.0000035235
12.9485176096,0.0000488599,-0.0000453363,-0.0000035235
12.9486176096,0.0000488599,-0.0000453363,-0.0000035235
12.9487176096,0.0000488599,-0.0000453363,-0.0000035235
12.9488176096,0.0000488599,-0.0000453363,-0.0000035235
12.9489176096,0.0000488599,-0.0000453363,-0.0000035235
12.9490000000,0.0000543477,-0.0000305330,-0.0000238147
12.9490505000,0.0000543477,-0.0000305330,-0.0000238147
12.9491176096,0.0000543477,-0.0000305330,-0.0000238147
12.9492176096,0.0000543477,-0.0000305330,-0.0000238147
12.9493176096,0.0000543477,-0.0000305330,-0.0000238147
12.9494176096,0.0000543477,-0.0000305330,-0.0000238147
12.9495176096,0.0000543477,-0.0000305330,-0.0000238147
12.9496176096,0.0000543477,-0.0000305330,-0.0000238147
12.9497176096,0.0000543477,-0.0000305330,-0.0000238147
12.9498176096,0.0000543477,-0.0000305330,-0.0000238147
12.9499176096,0.0000543477,-0.0000305330,-0.0000238147
12.9500000000,0.0000517696,-0.0000112062,-0.0000405634
12.9500505000,0.0000517696,-0.0000112062,-0.0000405634
12.9501176096,0.0000517696,-0.0000112062,-0.0000405634
12.9502176096,0.0000517696,-0.0000112062,-0.0000405634
12.9503176096,0.0000517696,-0.0000112062,-0.0000405634
12.9504176096,0.0000517696,-0.0000112062,-0.0000405634
12.9505176096,0.0000517696,-0.0000112062,-0.0000405634
12.9506176096,0.0000517696,-0.0000112062,-0.0000405634
12.9507176096,0.0000517696,-0.0000112062,-0.0000405634
12.9508176096,0.0000517696,-0.0000112062,-0.0000405634
12.9509176096,0.0000517696,-0.0000112062,-0.0000405634
12.9510000000,0.0000415115,0.0000097746,-0.0000512861
12.9510505000,0.0000415115,0.0000097746,-0.0000512861
12.9511176096,0.0000415115,0.0000097746,-0.0000512861
12.9512176096,0.0000415115,0.0000097746,-0.0000512861
12.9513176096,0.0000415115,0.0000097746,-0.0000512861
12.9514176096,0.0000415115,0.0000097746,-0.0000512861
12.9515176096,0.0000415115,0.0000097746,-0.0000512861
12.9516176096,0.0000415115,0.0000097746,-0.0000512861
12.9517176096,0.0000415115,0.0000097746,-0.0000512861
12.9518176096,0.0000415115,0.0000097746,-0.0000512861
12.9519176096,0.0000415115,0.0000097746,-0.0000512861
12.9520000000,0.0000250989,0.0000292956,-0.0000543945
12.9520505000,0.0000250989,0.0000292956,-0.0000543945
12.9521176096,0.0000250989,0.0000292956,-0.0000543945
12.9522176096,0.0000250989,0.0000292956,-0.0000543945
12.9523176096,0.0000250989,0.0000292956,-0.0000543945
12.9524176096,0.0000250989,0.0000292956,-0.0000543945
12.9525176096,0.0000250989,0.0000292956,-0.0000543945
12.9526176096,0.0000250989,0.0000292956,-0.0000543945
12.9527176096,0.0000250989,0.0000292956,-0.0000543945
12.9528176096,0.0000250989,0.0000292956,-0.0000543945
12.9529176096,0.0000250989,0.0000292956,-0.0000543945
12.9530000000,0.0000049698,0.0000444610,-0.0000494308
12.9530505000,0.0000049698,0.0000444610,-0.0000494308
12.9531176096,0.0000049698,0.0000444610,-0.0000494308
12.9532176096,0.0000049698,0.0000444610,-0.0000494308
12.9533176096,0.0000049698,0.0000444610,-0.0000494308
12.9534176096,0.0000049698,0.0000444610,-0.0000494308
12.9535176096,0.0000049698,0.0000444610,-0.0000494308
12.9536176096,0.0000049698,0.0000444610,-0.0000494308
12.9537176096,0.0000049698,0.0000444610,-0.0000494308
12.9538176096,0.0000049698,0.0000444610,-0.0000494308
12.9539176096,0.0000049698,0.0000444610,-0.0000494308
12.9540000000,-0.0000158875,0.0000530225,-0.0000371350
12.9540505000,-0.0000158875,0.0000530225,-0.0000371350
12.9541176096,-0.0000158875,0.0000530225,-0.0000371350
12.9542176096,-0.0000158875,0.0000530225,-0.0000371350
12.9543176096,-0.0000158875,0.0000530225,-0.0000371350
12.9544176096,-0.0000158875,0.0000530225,-0.0000371350
12.9545176096,-0.0000158875,0.0000530225,-0.0000371350
12.9546176096,-0.0000158875,0.0000530225,-0.0000371350
12.9547176096,-0.0000158875,0.0000530225,-0.0000371350
12.9548176096,-0.0000158875,0.0000530225,-0.0000371350
12.9549176096,-0.0000158875,0.0000530225,-0.0000371350
12.9550000000,-0.0000343778,0.0000537127,-0.0000193350
12.9550505000,-0.0000343778,0.0000537127,-0.0000193350
12.9551176096,-0.0000343778,0.0000537127,-0.0000193350
12.9552176096,-0.0000343778,0.0000537127,-0.0000193350
12.9553176096,-0.0000343778,0.0000537127,-0.0000193350
12.9554176096,-0.0000343778,0.0000537127,-0.0000193350
12.9555176096,-0.0000343778,0.0000537127,-0.0000193350
12.9556176096,-0.0000343778,0.0000537127,-0.0000193350
12.9557176096,-0.0000343778,0.0000537127,-0.0000193350
12.9558176096,-0.0000343778,0.0000537127,-0.0000193350
12.9559176096,-0.0000343778,0.0000537127,-0.0000193350
12.9560000000,-0.0000477586,0.0000464328,0.0000013258
12.9560505000,-0.0000477586,0.0000464328,0.0000013258
12.9561176096,-0.0000477586,0.0000464328,0.0000013258
12.9562176096,-0.0000477586,0.0000464328,0.0000013258
12.9563176096,-0.0000477586,0.0000464328,0.0000013258
12.9564176096,-0.0000477586,0.0000464328,0.0000013258
12.9565176096,-0.0000477586,0.0000464328,0.0000013258
12.9566176096,-0.0000477586,0.0000464328,0.0000013258
12.9567176096,-0.0000477586,0.0000464328,0.0000013258
12.9568176096,-0.0000477586,0.0000464328,0.0000013258
12.9569176096,-0.0000477586,0.0000464328,0.0000013258
12.9570000000,-0.0000540468,0.0000322666,0.0000217803
12.9570505000,-0.0000540468,0.0000322666,0.0000217803
12.9571176096,-0.0000540468,0.0000322666,0.0000217803
12.9572176096,-0.0000540468,0.0000322666,0.0000217803
12.9573176096,-0.0000540468,0.0000322666,0.0000217803
12.9574176096,-0.0000540468,0.0000322666,0.0000217803
12.9575176096,-0.0000540468,0.0000322666,0.0000217803
12.9576176096,-0.0000540468,0.0000322666,0.0000217803
12.9577176096,-0.0000540468,0.0000322666,0.0000217803
12.9578176096,-0.0000540468,0.0000322666,0.0000217803
12.9579176096,-0.0000540468,0.0000322666,0.0000217803
12.9580000000,-0.0000523126,0.0000133191,0.0000389935
12.9580505000,-0.0000523126,0.0000133191,0.0000389935
12.9581176096,-0.0000523126,0.0000133191,0.0000389935
12.9582176096,-0.0000523126,0.0000133191,0.0000389935
12.9583176096,-0.0000523126,0.0000133191,0.0000389935
12.9584176096,-0.0000523126,0.0000133191,0.0000389935
12.9585176096,-0.0000523126,0.0000133191,0.0000389935
12.9586176096,-0.0000523126,0.0000133191,0.0000389935
12.9587176096,-0.0000523126,0.0000133191,0.0000389935
12.9588176096,-0.0000523126,0.0000133191,0.0000389935
12.9589176096,-0.0000523126,0.0000133191,0.0000389935
12.9590000000,-0.0000428168,-0.0000075960,0.0000504128
12.9590505000,-0.0000428168,-0.0000075960,0.0000504128
12.9591176096,-0.0000428168,-0.0000075960,0.0000504128
12.9592176096,-0.0000428168,-0.0000075960,0.0000504128
12.9593176096,-0.0000428168,-0.0000075960,0.0000504128
12.9594176096,-0.0000428168,-0.0000075960,0.0000504128
12.9595176096,-0.0000428168,-0.0000075960,0.0000504128
12.9596176096,-0.0000428168,-0.0000075960,0.0000504128
12.9597176096,-0.0000428168,-0.0000075960,0.0000504128
12.9598176096,-0.0000428168,-0.0000075960,0.0000504128
12.9599176096,-0.0000428168,-0.0000075960,0.0000504128
12.9600000000,-0.0000269719,-0.0000273743,0.0000543463
12.9600505000,-0.0000269719,-0.0000273743,0.0000543463
12.9601176096,-0.0000269719,-0.0000273743,0.0000543463
12.9602176096,-0.0000269719,-0.0000273743,0.0000543463
12.9603176096,-0.0000269719,-0.0000273743,0.0000543463
12.9604176096,-0.0000269719,-0.0000273743,0.0000543463
12.9605176096,-0.0000269719,-0.0000273743,0.0000543463
12.9606176096,-0.0000269719,-0.0000273743,0.0000543463
12.9607176096,-0.0000269719,-0.0000273743,0.0000543463
12.9608176096,-0.0000269719,-0.0000273743,0.0000543463
12.9609176096,-0.0000269719,-0.0000273743,0.0000543463
12.9610000000,-0.0000071321,-0.0000430815,0.0000502136
12.9610505000,-0.0000071321,-0.0000430815,0.0000502136
12.9611176096,-0.0000071321,-0.0000430815,0.0000502136
12.9612176096,-0.0000071321,-0.0000430815,0.0000502136
12.9613176096,-0.0000071321,-0.0000430815,0.0000502136
12.9614176096,-0.0000071321,-0.0000430815,0.0000502136
12.9615176096,-0.0000071321,-0.0000430815,0.0000502136
12.9616176096,-0.0000071321,-0.0000430815,0.0000502136
12.9617176096,-0.0000071321,-0.0000430815,0.0000502136
12.9618176096,-0.0000071321,-0.0000430815,0.0000502136
12.9619176096,-0.0000071321,-0.0000430815,0.0000502136
12.9620000000,0.0000137569,-0.0000523885,0.0000386316
12.9620505000,0.0000137569,-0.0000523885,0.0000386316
12.9621176096,0.0000137569,-0.0000523885,0.0000386316
12.9622176096,0.0000137569,-0.0000523885,0.0000386316
12.9623176096,0.0000137569,-0.0000523885,0.0000386316
12.9624176096,0.0000137569,-0.0000523885,0.0000386316
12.9625176096,0.0000137569,-0.0000523885,0.0000386316
12.9626176096,0.0000137569,-0.0000523885,0.0000386316
12.9627176096,0.0000137569,-0.0000523885,0.0000386316
12.9628176096,0.0000137569,-0.0000523885,0.0000386316
12.9629176096,0.0000137569,-0.0000523885,0.0000386316
12.9630000000,0.0000325947,-0.0000539171,0.0000213224
12.9630505000,0.0000325947,-0.0000539171,0.0000213224
12.9631176096,0.0000325947,-0.0000539171,0.0000213224
12.9632176096,0.0000325947,-0.0000539171,0.0000213224
12.9633176096,0.0000325947,-0.0000539171,0.0000213224
12.9634176096,0.0000325947,-0.0000539171,0.0000213224
12.9635176096,0.0000325947,-0.0000539171,0.0000213224
12.9636176096,0.0000325947,-0.0000539171,0.0000213224
12.9637176096,0.0000325947,-0.0000539171,0.0000213224
12.9638176096,0.0000325947,-0.0000539171,0.0000213224
12.9639176096,0.0000325947,-0.0000539171,0.0000213224
12.9640000000,0.0000465869,-0.0000474440,0.0000008571
12.9640505000,0.0000465869,-0.0000474440,0.0000008571
12.9641176096,0.0000465869,-0.0000474440,0.0000008571
12.9642176096,0.0000465869,-0.0000474440,0.0000008571
12.9643176096,0.0000465869,-0.0000474440,0.0000008571
12.9644176096,0.0000465869,-0.0000474440,0.0000008571
12.9645176096,0.0000465869,-0.0000474440,0.0000008571
12.9646176096,0.0000465869,-0.0000474440,0.0000008571
12.9647176096,0.0000465869,-0.0000474440,0.0000008571
12.9648176096,0.0000465869,-0.0000474440,0.0000008571
12.9649176096,0.0000465869,-0.0000474440,0.0000008571
12.9650000000,0.0000536592,-0.0000339335,-0.0000197256
12.9650505000,0.0000536592,-0.0000339335,-0.0000197256
12.9651176096,0.0000536592,-0.0000339335,-0.0000197256
12.9652176096,0.0000536592,-0.0000339335,-0.0000197256
12.9653176096,0.0000536592,-0.0000339335,-0.0000197256
12.9654176096,0.0000536592,-0.0000339335,-0.0000197256
12.9655176096,0.0000536592,-0.0000339335,-0.0000197256
12.9656176096,0.0000536592,-0.0000339335,-0.0000197256
12.9657176096,0.0000536592,-0.0000339335,-0.0000197256
12.9658176096,0.0000536592,-0.0000339335,-0.0000197256
12.9659176096,0.0000536592,-0.0000339335,-0.0000197256
12.9660000000,0.0000527652,-0.0000153938,-0.0000373714
12.9660505000,0.0000527652,-0.0000153938,-0.0000373714
12.9661176096,0.0000527652,-0.0000153938,-0.0000373714
12.9662176096,0.0000527652,-0.0000153938,-0.0000373714
12.9663176096,0.0000527652,-0.0000153938,-0.0000373714
12.9664176096,0.0000527652,-0.0000153938,-0.0000373714
12.9665176096,0.0000527652,-0.0000153938,-0.0000373714
12.9666176096,0.0000527652,-0.0000153938,-0.0000373714
12.9667176096,0.0000527652,-0.0000153938,-0.0000373714
12.9668176096,0.0000527652,-0.0000153938,-0.0000373714
12.9669176096,0.0000527652,-0.0000153938,-0.0000373714
12.9670000000,0.0000440414,0.0000054215,-0.0000494628
12.9670505000,0.0000440414,0.0000054215,-0.0000494628
12.9671176096,0.0000440414,0.0000054215,-0.0000494628
12.9672176096,0.0000440414,0.0000054215,-0.0000494628
12.9673176096,0.0000440414,0.0000054215,-0.0000494628
12.9674176096,0.0000440414,0.0000054215,-0.0000494628
12.9675176096,0.0000440414,0.0000054215,-0.0000494628
12.9676176096,0.0000440414,0.0000054215,-0.0000494628
12.9677176096,0.0000440414,0.0000054215,-0.0000494628
12.9678176096,0.0000440414,0.0000054215,-0.0000494628
12.9679176096,0.0000440414,0.0000054215,-0.0000494628
12.9680000000,0.0000287860,0.0000254222,-0.0000542082
12.9680505000,0.0000287860,0.0000254222,-0.0000542082
12.9681176096,0.0000287860,0.0000254222,-0.0000542082
12.9682176096,0.0000287860,0.0000254222,-0.0000542082
12.9683176096,0.0000287860,0.0000254222,-0.0000542082
12.9684176096,0.0000287860,0.0000254222,-0.0000542082
12.9685176096,0.0000287860,0.0000254222,-0.0000542082
12.9686176096,0.0000287860,0.0000254222,-0.0000542082
12.9687176096,0.0000287860,0.0000254222,-0.0000542082
12.9688176096,0.0000287860,0.0000254222,-0.0000542082
12.9689176096,0.0000287860,0.0000254222,-0.0000542082
12.9690000000,0.0000092661,0.0000416405,-0.0000509066
12.9690505000,0.0000092661,0.0000416405,-0.0000509066
12.9691176096,0.0000092661,0.0000416405,-0.0000509066
12.9692176096,0.0000092661,0.0000416405,-0.0000509066
12.9693176096,0.0000092661,0.0000416405,-0.0000509066
12.9694176096,0.0000092661,0.0000416405,-0.0000509066
12.9695176096,0.0000092661,0.0000416405,-0.0000509066
12.9696176096,0.0000092661,0.0000416405,-0.0000509066
12.9697176096,0.0000092661,0.0000416405,-0.0000509066
12.9698176096,0.0000092661,0.0000416405,-0.0000509066
12.9699176096,0.0000092661,0.0000416405,-0.0000509066
12.9700000000,-0.0000116195,0.0000516714,-0.0000400519
12.9700505000,-0.0000116195,0.0000516714,-0.0000400519
12.9701176096,-0.0000116195,0.0000516714,-0.0000400519
12.9702176096,-0.0000116195,0.0000516714,-0.0000400519
12.9703176096,-0.0000116195,0.0000516714,-0.0000400519
12.9704176096,-0.0000116195,0.0000516714,-0.0000400519
12.9705176096,-0.0000116195,0.0000516714,-0.0000400519
12.9706176096,-0.0000116195,0.0000516714,-0.0000400519
12.9707176096,-0.0000116195,0.0000516714,-0.0000400519
12.9708176096,-0.0000116195,0.0000516714,-0.0000400519
12.9709176096,-0.0000116195,0.0000516714,-0.0000400519
12.9710000000,-0.0000307705,0.0000540291,-0.0000232586
12.9710505000,-0.0000307705,0.0000540291,-0.0000232586
12.9711176096,-0.0000307705,0.0000540291,-0.0000232586
12.9712176096,-0.0000307705,0.0000540291,-0.0000232586
12.9713176096,-0.0000307705,0.0000540291,-0.0000232586
12.9714176096,-0.0000307705,0.0000540291,-0.0000232586
12.9715176096,-0.0000307705,0.0000540291,-0.0000232586
12.9716176096,-0.0000307705,0.0000540291,-0.0000232586
12.9717176096,-0.0000307705,0.0000540291,-0.0000232586
12.9718176096,-0.0000307705,0.0000540291,-0.0000232586
12.9719176096,-0.0000307705,0.0000540291,-0.0000232586
12.9720000000,-0.0000453456,0.0000483674,-0.0000030218
12.9720505000,-0.0000453456,0.0000483674,-0.0000030218
12.9721176096,-0.0000453456,0.0000483674,-0.0000030218
12.9722176096,-0.0000453456,0.0000483674,-0.0000030218
12.9723176096,-0.0000453456,0.0000483674,-0.0000030218
12.9724176096,-0.0000453456,0.0000483674,-0.0000030218
12.9725176096,-0.0000453456,0.0000483674,-0.0000030218
12.9726176096,-0.0000453456,0.0000483674,-0.0000030218
12.9727176096,-0.0000453456,0.0000483674,-0.0000030218
12.9728176096,-0.0000453456,0.0000483674,-0.0000030218
12.9729176096,-0.0000453456,0.0000483674,-0.0000030218
12.9730000000,-0.0000531839,0.0000355303,0.0000176537
12.9730505000,-0.0000531839,0.0000355303,0.0000176537
12.9731176096,-0.0000531839,0.0000355303,0.0000176537
12.9732176096,-0.0000531839,0.0000355303,0.0000176537
12.9733176096,-0.0000531839,0.0000355303,0.0000176537
12.9734176096,-0.0000531839,0.0000355303,0.0000176537
12.9735176096,-0.0000531839,0.0000355303,0.0000176537
12.9736176096,-0.0000531839,0.0000355303,0.0000176537
12.9737176096,-0.0000531839,0.0000355303,0.0000176537
12.9738176096,-0.0000531839,0.0000355303,0.0000176537
12.9739176096,-0.0000531839,0.0000355303,0.0000176537
12.9740000000,-0.0000531255,0.0000174263,0.0000356991
12.9740505000,-0.0000531255,0.0000174263,0.0000356991
12.9741176096,-0.0000531255,0.0000174263,0.0000356991
12.9742176096,-0.0000531255,0.0000174263,0.0000356991
12.9743176096,-0.0000531255,0.0000174263,0.0000356991
12.9744176096,-0.0000531255,0.0000174263,0.0000356991
12.9745176096,-0.0000531255,0.0000174263,0.0000356991
12.9746176096,-0.0000531255,0.0000174263,0.0000356991
12.9747176096,-0.0000531255,0.0000174263,0.0000356991
12.9748176096,-0.0000531255,0.0000174263,0.0000356991
12.9749176096,-0.0000531255,0.0000174263,0.0000356991
12.9750000000,-0.0000451825,-0.0000032551,0.0000484376
12.9750505000,-0.0000451825,-0.0000032551,0.0000484376
12.9751176096,-0.0000451825,-0.0000032551,0.0000484376
12.9752176096,-0.0000451825,-0.0000032551,0.0000484376
12.9753176096,-0.0000451825,-0.0000032551,0.0000484376
12.9754176096,-0.0000451825,-0.0000032551,0.0000484376
12.9755176096,-0.0000451825,-0.0000032551,0.0000484376
12.9756176096,-0.0000451825,-0.0000032551,0.0000484376
12.9757176096,-0.0000451825,-0.0000032551,0.0000484376
12.9758176096,-0.0000451825,-0.0000032551,0.0000484376
12.9759176096,-0.0000451825,-0.0000032551,0.0000484376
12.9760000000,-0.0000305377,-0.0000234434,0.0000539811
12.9760505000,-0.0000305377,-0.0000234434,0.0000539811
12.9761176096,-0.0000305377,-0.0000234434,0.0000539811
12.9762176096,-0.0000305377,-0.0000234434,0.0000539811
12.9763176096,-0.0000305377,-0.0000234434,0.0000539811
12.9764176096,-0.0000305377,-0.0000234434,0.0000539811
12.9765176096,-0.0000305377,-0.0000234434,0.0000539811
12.9766176096,-0.0000305377,-0.0000234434,0.0000539811
12.9767176096,-0.0000305377,-0.0000234434,0.0000539811
12.9768176096,-0.0000305377,-0.0000234434,0.0000539811
12.9769176096,-0.0000305377,-0.0000234434,0.0000539811
